virus_ID	Family	database	blast	deepac	dnabert	kNN	vibe	zoonotic_rank	Genus	Species	refseq.id	dataset	label	host_label
MW722029	Flaviviridae	GenBank	0.0	0.0618843644518743	0.0139043357096273	0.0	0.019332485735173	0.0074698787762079		Mogiana tick virus	MW722029	future	0.0	0.0
MW722030	Flaviviridae	GenBank	0.0	0.0588996527039191	0.0143173393899236	0.0	0.0194208164442732	0.0133306958907514		Mogiana tick virus	MW722030	future	0.0	0.0
MW722033	Flaviviridae	GenBank	0.0	0.0582020147280259	0.0127753870392387	0.0	0.0187395038490649	0.0098180230934898		Mogiana tick virus	MW722033	future	0.0	0.0
MW722035	Flaviviridae	GenBank	0.0	0.0604813374113291	0.0134688254339959	0.0	0.0179110751204213	0.0189459099199642		Mogiana tick virus	MW722035	future	0.0	0.0
MW722037	Flaviviridae	GenBank	0.0	0.0648643318394368	0.0165879837385463	0.0	0.0208425927968081	0.0181250838485454		Mogiana tick virus	MW722037	future	0.0	0.0
MW722038	Flaviviridae	GenBank	0.0	0.0653954313051971	0.0119759711585092	0.0	0.0171139317384751	0.0185105738832669		Mogiana tick virus	MW722038	future	0.0	0.0
MW722041	Flaviviridae	GenBank	0.0	0.0598961884706196	0.0143822045838036	0.0	0.0190696248940763	0.0101932627849799		Mogiana tick virus	MW722041	future	0.0	0.0
MW722042	Flaviviridae	GenBank	0.0	0.0704676723785021	0.0129227498017082	0.0	0.0173524647697129	0.006259640010657		Mogiana tick virus	MW722042	future	0.0	0.0
MW722043	Flaviviridae	GenBank	0.0	0.0681158859198066	0.0122261333512142	0.0	0.0173582343183542	0.016728275076855		Mogiana tick virus	MW722043	future	0.0	0.0
MW722044	Flaviviridae	GenBank	0.0	0.0624878687191415	0.0128836768636987	0.0	0.0218649444286711	0.018718056936184		Mogiana tick virus	MW722044	future	0.0	0.0
MW722045	Flaviviridae	GenBank	0.0	0.064054576722397	0.0127925724341449	0.0	0.0155572996268429	0.0175882605283984		Mogiana tick virus	MW722045	future	0.0	0.0
MW722046	Flaviviridae	GenBank	0.0	0.0610171780032529	0.0132803363471545	0.0	0.0184768150968011	0.0171022326319013		Mogiana tick virus	MW722046	future	0.0	0.0
MW722047	Flaviviridae	GenBank	0.0	0.0631292970597066	0.0129538299261846	0.0	0.0170844617559024	0.0159409549015269		Mogiana tick virus	MW722047	future	0.0	0.0
MW722048	Flaviviridae	GenBank	0.0	0.0721589615907181	0.0110459026309068	0.0	0.0162090586926999	0.0188711467927791		Mogiana tick virus	MW722048	future	0.0	0.0
MW722049	Flaviviridae	GenBank	0.0	0.0633209076286716	0.0147047385763884	0.0	0.0223134269826749	0.0165922422181301		Mogiana tick virus	MW722049	future	0.0	0.0
MW722050	Flaviviridae	GenBank	0.0	0.0619907051536508	0.0137249246472492	0.0	0.0161776308449175	0.0155272518214584		Mogiana tick virus	MW722050	future	0.0	0.0
MW722051	Flaviviridae	GenBank	0.0	0.0611615635623986	0.0152967563491653	0.0	0.0190295950745084	0.0116050734888431		Mogiana tick virus	MW722051	future	0.0	0.0
MW722053	Flaviviridae	GenBank	0.0	0.0646365250291472	0.0132641941372474	0.0	0.0215393695853311	0.0178975877056364		Mogiana tick virus	MW722053	future	0.0	0.0
MW722054	Flaviviridae	GenBank	1.0	0.144391518646043	0.0949711892237562	0.12	0.090234235656554	0.0116448971075023		Flaviviridae sp.	MW722054	future	0.0	0.0
MW732689	Coronaviridae	GenBank	0.0	0.0085859344033903	9.517772343800914e-05	0.0	0.0005468915582858	1.9070016791473824e-06	Gammacoronavirus	Avian coronavirus	MW732689	future	0.0	0.0
MW762535	Flaviviridae	GenBank	0.0	0.0118983316034153	0.0026907792245988	0.0	0.0020551081735531	0.0027597916124321	Pestivirus	Pestivirus D	MW762535	future	0.0	0.0
MW773725	Flaviviridae	GenBank	0.0	0.1293965227563273	0.1108786392565393	0.0	0.1306468614176	0.0321621079090982	Flavivirus	Omsk hemorrhagic fever virus	MW773725	past	0.0	0.0
MW773844	Coronaviridae	GenBank	0.0	0.4775707424829103	0.003126621755307	0.0	0.0376270994573249	0.0022232861621887	Betacoronavirus	Betacoronavirus 1	MW773844	past	0.0	0.0
MW791835	Coronaviridae	GenBank	0.0	0.0293426603344367	0.0001152475827414	0.0	0.0006684554612703	1.9070016791473824e-06	Gammacoronavirus	Avian coronavirus	MW791835	future	0.0	0.0
MW793460	Flaviviridae	GenBank	1.0	0.9570582696970772	0.9975226609847124	1.0	0.9941705644831936	0.907697966587156	Flavivirus	Dengue virus	MW793460	future	1.0	1.0
MW802581	Coronaviridae	GenBank	0.0	0.3282678353745377	0.0001169454694318	0.0	0.0067128585700411	0.0014095760235795	Betacoronavirus	Betacoronavirus 1	MW802581	past	0.0	0.0
MW802582	Coronaviridae	GenBank	0.0	0.1957533803583411	0.0004165323520298	0.0	0.0074955798084664	0.001877372979652		Rodent coronavirus	MW802582	past	0.0	0.0
MW804449	Coronaviridae	GenBank	0.0	0.5592614719036583	0.0066130543596125	0.5	0.0363368611699051	0.0365336870960891	Alphacoronavirus	Alphacoronavirus 1	MW804449	past	0.0	0.0
MW815494	Coronaviridae	GenBank	0.0	0.0271465008725949	9.558018285050904e-05	0.0	0.0008686927411393	1.9070016791473824e-06	Gammacoronavirus	Avian coronavirus	MW815494	future	0.0	0.0
MW815495	Coronaviridae	GenBank	0.0	0.0314057733519199	0.0001027237111702	0.0	0.0009277290815291	1.9070016791473824e-06	Gammacoronavirus	Avian coronavirus	MW815495	future	0.0	0.0
MW816149	Coronaviridae	GenBank	0.0	0.3306244795163987	0.3396999925920717	0.0	0.0304371555539546	1.9070016791473824e-06	Deltacoronavirus	Coronavirus HKU15	MW816149	future	0.0	0.0
MW816472	sarbecovirus	GenBank	0.0	0.2522745875385652	0.0669993997489494	0.08	0.0267141712201292	0.0388698392503286	CoV2-related	USA/MN-CDC-QDX22788277/2021	MW816472	future	1.0	1.0
MW821486	Flaviviridae	GenBank	0.0	0.0273560642946077	0.0138526306916239	0.0	0.0217646136789963	0.0380500230523796	Flavivirus	Tembusu virus	MW821486	future	0.0	0.0
MW847253	Coronaviridae	GenBank	0.0	0.0219833419058275	9.540346722651644e-05	0.0	0.0006166184079523	1.9070016791473824e-06	Gammacoronavirus	Avian coronavirus	MW847253	future	0.0	0.0
MW847419	Flaviviridae	GenBank	1.0	0.1265731072802653	0.11639973865929	0.0	0.1620415080841844	0.0610992375295609	Flavivirus	Orthoflavivirus omskense	MW847419	past	0.0	0.0
MW853924	Flaviviridae	GenBank	0.0	0.0057175461150953	0.0015623534559128	0.0	0.0050346184814151	0.002032948482626	Pestivirus	Pestivirus C	MW853924	future	0.0	0.0
MW853925	Flaviviridae	GenBank	0.0	0.0052758878384225	0.001565805390794	0.0	0.0013182603994134	0.0017121472981699	Pestivirus	Pestivirus C	MW853925	future	0.0	0.0
MW853926	Flaviviridae	GenBank	0.0	0.0045967293796942	0.0018536509612344	0.0	0.0013265686448706	0.0018920847066011	Pestivirus	Pestivirus C	MW853926	future	0.0	0.0
MW853927	Flaviviridae	GenBank	0.0	0.0040144299167315	0.0014072870490016	0.0	0.001090165223571	0.0018070442570841	Pestivirus	Pestivirus C	MW853927	future	0.0	0.0
MW853928	Flaviviridae	GenBank	0.0	0.0046399762220494	0.0015164961302276	0.0	0.0013686301795215	0.0021397278050793	Pestivirus	Pestivirus C	MW853928	future	0.0	0.0
MW853929	Flaviviridae	GenBank	0.0	0.0050468550573138	0.0015279569891087	0.0	0.0014756929451929	0.0020756316732888	Pestivirus	Pestivirus C	MW853929	future	0.0	0.0
MW853930	Flaviviridae	GenBank	0.0	0.004746575684309	0.0014701481033019	0.0	0.0013481740728214	0.0020010455357257	Pestivirus	Pestivirus C	MW853930	future	0.0	0.0
MW853931	Flaviviridae	GenBank	0.0	0.0050545591217724	0.0014556513801601	0.0	0.0013221622087042	0.0015672260122765	Pestivirus	Pestivirus C	MW853931	future	0.0	0.0
MW853932	Flaviviridae	GenBank	0.0	0.0045869704444992	0.0043724344474426	0.0	0.0010643810231224	0.0019160397408023	Pestivirus	Pestivirus C	MW853932	future	0.0	0.0
MW854634	Coronaviridae	GenBank	0.0	0.0640603279488529	0.0001126633883336	0.0	0.0006726130704381	0.0007969557665637	Deltacoronavirus	Coronavirus HKU15	MW854634	past	0.0	0.0
MW855473	Coronaviridae	GenBank	0.0	0.3465665770720294	0.0111240308952819	0.0	0.0392232199835106	1.9070016791473824e-06		Rodent coronavirus	MW855473	future	0.0	0.0
MW896952	Coronaviridae	GenBank	0.0	0.0317499159346374	9.694679336627649e-05	0.0	0.000792042320655	1.9070016791473824e-06		Yunnan coronavirus 3	MW896952	future	0.0	0.0
MW897326	Flaviviridae	GenBank	1.0	0.1608232544595252	0.1396392296785595	0.02	0.1847853800204272	0.0439498408147173	Pegivirus	Passer montanus pegivirus	MW897326	future	0.0	0.0
MW897327	Flaviviridae	GenBank	1.0	0.1670945761499323	0.1031055503533057	0.08	0.1857963388321428	0.0322177842223164	Pegivirus	Leucosticte brandti pegivirus	MW897327	future	0.0	0.0
MW897328	Flaviviridae	GenBank	1.0	0.1632717881735496	0.0874182551477493	0.0	0.127372405600253	0.0103172243927458	Pegivirus	Phaiomys leucurus pegivirus	MW897328	future	0.0	0.0
MW897329	Flaviviridae	GenBank	1.0	0.1770334688968014	0.1248157697713709	0.02	0.1515901309581227	0.0307190218928562	Pegivirus	Montifringilla taczanowskii pegivirus	MW897329	future	0.0	0.0
MW915462	Flaviviridae	GenBank	0.0	0.1011069564298651	0.0217573057549695	0.0	0.0093620270330073	0.0047807139693758	Flavivirus	West Nile virus	MW915462	past	0.0	0.0
MW922032	Flaviviridae	GenBank	0.0	0.0319753699870666	0.0293284665035061	0.0	0.0450075847932234	0.0487151130159416	Flavivirus	Tembusu virus	MW922032	future	0.0	0.0
MW959115	Flaviviridae	GenBank	1.0	0.099666026021753	0.1179078062525063	0.0	0.1375507567122224	0.2327824945747852	Flavivirus	Saumarez Reef virus	MW959115	past	0.0	0.0
MW975592	sarbecovirus	GenBank	0.0	0.2506844216053346	0.0833023084725027	0.08	0.0320068766271373	0.0622349440933121	CoV2-related	USA/CT-CDC-QDX22316746/2021	MW975592	future	1.0	1.0
MW976746	sarbecovirus	GenBank	0.0	0.2493415994641298	0.0806776105000516	0.08	0.032737365046937	0.0572990147506836	CoV2-related	USA/CT-CDC-QDX23175106/2021	MW976746	future	1.0	1.0
MZ008356	Flaviviridae	GenBank	1.0	0.7686125293899985	0.9517380870089812	1.0	0.9347327514255748	0.8621249787451571	Flavivirus	Zika virus	MZ008356	future	1.0	1.0
MZ008463	Flaviviridae	GenBank	1.0	0.8222638985445333	0.9986491965693096	1.0	0.9949269128400224	0.5417771667242051	Flavivirus	Dengue virus	MZ008463	past	1.0	1.0
MZ008467	Flaviviridae	GenBank	1.0	0.787613143640406	0.9979306753943948	1.0	0.9946152771220488	0.6302954694628715	Flavivirus	Dengue virus	MZ008467	past	1.0	1.0
MZ031023	Flaviviridae	GenBank	0.0	0.0271175114586102	0.0019644650217907	0.0	0.0039754958098373	0.0015328171657165	Flavivirus	Orthoflavivirus tembusu	MZ031023	past	0.0	0.0
MZ054862	sarbecovirus	GenBank	0.0	0.2506590883671082	0.0772930055006315	0.08	0.0293209772410645	0.0594603775168862	CoV2-related	LBY/BTRCLibyaSARS-CoV-2WGS-6/2021	MZ054862	future	1.0	1.0
MZ081376	sarbecovirus	GenBank	0.0	0.2118250249776387	0.0244450751742658	0.0	0.0117476204838525	4.359755397253681e-05	CoV2-related	Betacoronavirus sp. RmYN05	MZ081376	future	0.0	0.0
MZ081377	sarbecovirus	GenBank	0.0	0.4006470123865162	0.2425860485257712	0.02	0.0715110027735946	0.0007149515276856	CoV2-related	Betacoronavirus sp. RmYN07	MZ081377	future	0.0	0.0
MZ081378	sarbecovirus	GenBank	0.0	0.2118430191278482	0.0244454375946673	0.0	0.0116614993844124	5.269365614013387e-05	CoV2-related	Betacoronavirus sp. RmYN08	MZ081378	future	0.0	0.0
MZ081379	sarbecovirus	GenBank	0.0	0.4264366314950836	0.3084174064551637	0.04	0.110019882988958	0.0005265827466528	CoV2-related	Betacoronavirus sp. RsYN03	MZ081379	future	0.0	0.0
MZ081380	sarbecovirus	GenBank	0.0	0.2112142730733004	0.0244450697657963	0.0	0.0117587083169133	5.1123405457082674e-05	CoV2-related	Betacoronavirus sp. RsYN04	MZ081380	future	0.0	0.0
MZ081381	sarbecovirus	GenBank	1.0	0.2467293391843094	0.0534977744737831	0.0	0.0202694913563039	0.0806204062139534	CoV2-related	Betacoronavirus sp. RpYN06	MZ081381	future	0.0	0.0
MZ081382	sarbecovirus	GenBank	0.0	0.4198889489567642	0.2563999012700887	0.04	0.0938350739807184	0.002065325429885	CoV2-related	Betacoronavirus sp. RsYN09	MZ081382	future	0.0	0.0
MZ090957	Flaviviridae	GenBank	1.0	0.0940173702964256	0.0870045914487956	0.0	0.0832569244010428	0.0636741198529758	Flavivirus	Long Pine Key virus	MZ090957	future	0.0	0.0
MZ188972	Flaviviridae	GenBank	0.0	0.0085591604316861	0.0020249755311392	0.0	0.0021908280924538	0.0026626249939902	Pestivirus	Pestivirus A	MZ188972	future	0.0	0.0
MZ190137	sarbecovirus	GenBank	0.0	0.2330366271274725	0.0388619593258289	0.0	0.0264372015595174	0.000164345290259	CoV2-related	Bat SARS-like coronavirus Khosta-1	MZ190137	future	0.0	0.0
MZ190138	sarbecovirus	GenBank	0.0	0.2398729648503575	0.0172449909266539	0.0	0.0187995172494571	0.0006710155400681	CoV2-related	Bat SARS-like coronavirus Khosta-2	MZ190138	future	0.0	0.0
MZ190464	Flaviviridae	GenBank	0.0	0.2689051658616346	0.4679126576202757	0.5	0.3412036984337165	0.2785328995576344	Flavivirus	West Nile virus	MZ190464	future	1.0	1.0
MZ190465	Flaviviridae	GenBank	1.0	0.2868502111839396	0.466909335961654	0.5	0.3434939896227748	0.2227902709533686	Flavivirus	West Nile virus	MZ190465	future	1.0	1.0
MZ190466	Flaviviridae	GenBank	0.0	0.2594671178694772	0.4482757414851723	0.42	0.3551660075034389	0.3561517586009342	Flavivirus	West Nile virus	MZ190466	future	1.0	1.0
MZ190467	Flaviviridae	GenBank	0.0	0.2673860383674849	0.4451649607787298	0.48	0.3404721578139119	0.2679362485188888	Flavivirus	West Nile virus	MZ190467	future	1.0	1.0
MZ209617	Flaviviridae	GenBank		0.0334908176691418	0.0092935432774921	0.0	0.008553137649831	0.0172084173443727	Flavivirus	Hangzhou flavivirus 1	MZ209617	past	0.0	0.0
MZ209632	Flaviviridae	GenBank		0.0344693423643455	0.0158335640069523	0.0	0.011714566231963	0.029349283366464	Flavivirus	Hangzhou nephotettix cincticeps flavivirus 1	MZ209632	past	0.0	0.0
MZ209656	Flaviviridae	GenBank		0.0680309568776348	0.0476836097591254	0.0	0.0438721631666614	0.0047726826544385	Flavivirus	Hangzhou frankliniella intonsa flavivirus 1	MZ209656	past	0.0	0.0
MZ209659	Flaviviridae	GenBank		0.0643908554095997	0.006430282847669	0.0	0.0165372762153702	0.0036437157852923	Flavivirus	Hangzhou frankliniella intonsa flavivirus 2	MZ209659	past	0.0	0.0
MZ209680	Flaviviridae	GenBank		0.0387856174054761	0.0163904618790869	0.0	0.0189107081991946	0.0616839196160435	Flavivirus	Hangzhou flavivirus 3	MZ209680	past	0.0	0.0
MZ209722	Flaviviridae	GenBank		0.0387707866147297	0.002459267331095	0.0	0.0141495942146679	0.0173415572149678	Flavivirus	Hangzhou ochthera mantis flavivirus 1	MZ209722	past	0.0	0.0
MZ209728	Flaviviridae	GenBank		0.0387707866147297	0.0024592673156085	0.0	0.0141495943556479	0.0173415572149678	Flavivirus	Hangzhou ochthera mantis flavivirus 1	MZ209728	past	0.0	0.0
MZ209734	Flaviviridae	GenBank		0.0463814187699173	0.0164321153069923	0.0	0.0301322654005382	0.0163942975876852	Flavivirus	Hangzhou flavivirus 2	MZ209734	past	0.0	0.0
MZ209983	Flaviviridae	GenBank		0.0670079936337943	0.0259193464546547	0.0	0.0613777079840771	0.0333030731044709	Flavivirus	Fushun flavivirus 2	MZ209983	past	0.0	0.0
MZ210000	Flaviviridae	GenBank		0.0580098889210922	0.017064207585222	0.0	0.0301776505015694	0.0363010336877778	Flavivirus	Fushun chilo suppressalis flavivirus 1	MZ210000	past	0.0	0.0
MZ210009	Flaviviridae	GenBank		0.054076278467108	0.0446855572596443	0.0	0.0305649985080543	0.0029691887443186	Flavivirus	Fushun laodelphax striatellus flavivirus 1	MZ210009	past	0.0	0.0
MZ210021	Flaviviridae	GenBank		0.058319784242843	0.0176941463356402	0.0	0.0094475934365916	0.0079719305300386	Flavivirus	Fushun flavivirus 1	MZ210021	past	0.0	0.0
MZ215848	Flaviviridae	GenBank	0.0	0.1580724911216427	0.747132970325594	1.0	0.7350519234971965	0.5879756604135037	Flavivirus	Dengue virus	MZ215848	past	1.0	1.0
MZ218052	Coronaviridae	GenBank	0.0	0.2048996591230596	0.002433714098158	0.0	0.0072810907544667	0.0007311280346766		Bat coronavirus	MZ218052	past	0.0	0.0
MZ221192	Coronaviridae	GenBank	1.0	0.994307826483836	0.9789260619976482	1.0	0.995276886823236	1.9070016791473824e-06	Betacoronavirus	Betacoronavirus 1	MZ221192	future	1.0	1.0
MZ221193	Coronaviridae	GenBank	1.0	0.999999991797526	0.998723835299868	1.0	0.9986371190176098	0.9859709078073502	Alphacoronavirus	Human coronavirus NL63	MZ221193	past	1.0	1.0
MZ221927	Flaviviridae	GenBank	0.0	0.10174006447196	0.081327001887174	0.0	0.0863632377957193	0.021026716930467	Hepacivirus	Hepacivirus N	MZ221927	future	0.0	0.0
MZ229974	Flaviviridae	GenBank		0.0545085099744884	0.0551185592337895	0.0	0.1831061174024773	0.0086296920885797	Flavivirus	Tamana bat virus	MZ229974	past	0.0	0.0
MZ241108	Coronaviridae	GenBank	0.0	0.0029008294123131	9.506706509065616e-05	0.0	0.0004999331366239	1.9070016791473824e-06	Alphacoronavirus	Porcine epidemic diarrhea virus	MZ241108	future	0.0	0.0
MZ268007	Flaviviridae	GenBank	1.0	0.2790005479007959	0.4734271379404289	0.38	0.3495241149989238	0.2311579900697691	Flavivirus	West Nile virus	MZ268007	future	0.0	0.0
MZ268115	Coronaviridae	GenBank	0.0	0.0079458063055881	0.0001124029204545	0.0	0.0005560775477663	0.0004760688177702	Alphacoronavirus	Porcine epidemic diarrhea virus	MZ268115	past	0.0	0.0
MZ268404	Coronaviridae	GenBank	1.0	0.6589290939706067	0.3185989556202003	0.0	0.5294584714871599	1.9070016791473824e-06	Betacoronavirus	Middle East respiratory syndrome-related coronavirus	MZ268404	future	0.0	0.0
MZ268405	Coronaviridae	GenBank	1.0	0.6589364963633886	0.3182041627180176	0.0	0.530802858488526	1.9070016791473824e-06	Betacoronavirus	Middle East respiratory syndrome-related coronavirus	MZ268405	future	0.0	0.0
MZ274312	Flaviviridae	GenBank	0.0	0.1217244115958711	0.0875614113266873	0.0	0.0896769856699193	0.0114073187971355	Hepacivirus	Equine hepacivirus	MZ274312	future	0.0	0.0
MZ284953	Flaviviridae	GenBank	1.0	0.981535668983016	0.9987237897030142	1.0	0.99651771714521	0.9582719068220245	Flavivirus	Dengue virus	MZ284953	future	1.0	1.0
MZ285058	Flaviviridae	GenBank	1.0	0.9590241486885968	0.9798703663489398	1.0	0.9907452416419984	0.9301940370884052	Flavivirus	Dengue virus	MZ285058	future	1.0	1.0
MZ285906	Flaviviridae	GenBank	1.0	0.2275399024230103	0.2820217575618001	0.6	0.1624679547128115	0.3686026250571012	Flavivirus	Orthoflavivirus flavi	MZ285906	past	1.0	1.0
MZ291567	Coronaviridae	GenBank	0.0	0.0561282914455481	0.0001125489625024	0.0	0.000697148725817	0.0008587035718664	Deltacoronavirus	Coronavirus HKU15	MZ291567	past	0.0	0.0
MZ293732	Coronaviridae	GenBank	0.0	0.2394656876578619	0.0001247894003249	0.0	0.0036243759515923	0.0014391097542829		Macroglossus bat coronavirus	MZ293732	past	0.0	0.0
MZ293733	Coronaviridae	GenBank	0.0	0.1523684884880106	0.0039346358063141	0.0	0.0021399282136894	0.0002826214738706		Scotophilus bat coronavirus	MZ293733	past	0.0	0.0
MZ293734	Coronaviridae	GenBank	0.0	0.0517959087796945	0.0001371194202794	0.0	0.0015664629903992	0.0009048297184926		Myotis bat coronavirus	MZ293734	past	0.0	0.0
MZ293735	Coronaviridae	GenBank	0.0	0.6348293475706929	0.1051199593150288	0.8	0.213272462108372	0.3411576472222804		Hipposideros bat coronavirus	MZ293735	past	0.0	0.0
MZ293736	Coronaviridae	GenBank	0.0	0.2666722564997688	0.0001299999710594	0.0	0.0126300182510736	0.0008124505617888		Triaenops bat coronavirus	MZ293736	past	0.0	0.0
MZ293739	Coronaviridae	GenBank	0.0	0.3128671403168006	0.0001560713249384	0.0	0.0131914260546884	0.0013640895416028	Betacoronavirus	Rousettus bat coronavirus GCCDC1	MZ293739	past	0.0	0.0
MZ293740	Coronaviridae	GenBank	0.0	0.3137137374159209	0.0006169752084416	0.0	0.0339278833986604	0.0028218233655206		Cynopterus bat coronavirus	MZ293740	past	0.0	0.0
MZ293741	Coronaviridae	GenBank	0.0	0.3107847572428978	0.0012645266316723	0.0	0.0355936332035	0.0034611234371549		Cynopterus bat coronavirus	MZ293741	past	0.0	0.0
MZ293742	Coronaviridae	GenBank	0.0	0.249469373962428	0.0002092858596329	0.0	0.0207595122727151	0.4789020971953869		Hipposideros bat coronavirus	MZ293742	past	0.0	0.0
MZ293743	Coronaviridae	GenBank	0.0	0.3873940015853863	0.0012868397743366	0.0	0.0097790528314128	0.0103459496190771		Mouse coronavirus	MZ293743	past	0.0	0.0
MZ293745	Coronaviridae	GenBank	0.0	0.223176014914424	0.0004775156769295	0.0	0.015099367356983	0.0196951394015923		Megaderma bat coronavirus	MZ293745	past	0.0	0.0
MZ293746	Coronaviridae	GenBank	0.0	0.2149621160496523	0.0001565371001544	0.0	0.0112825787680676	0.0242392806103453		Megaderma bat coronavirus	MZ293746	past	0.0	0.0
MZ293747	Coronaviridae	GenBank	0.0	0.2323133016401397	0.0002061658572721	0.0	0.0116014031684261	0.0035625028598587		Megaderma bat coronavirus	MZ293747	past	0.0	0.0
MZ293748	Coronaviridae	GenBank	0.0	0.231660346901621	0.0002060933905699	0.0	0.0117074777737981	0.0034764851792715		Megaderma bat coronavirus	MZ293748	past	0.0	0.0
MZ293749	Coronaviridae	GenBank	0.0	0.2428297970493093	0.0012063362254585	0.0	0.01989768982097	0.0058611859276424		Megaderma bat coronavirus	MZ293749	past	0.0	0.0
MZ293750	Coronaviridae	GenBank	0.0	0.2371537708939018	0.0001735126280862	0.0	0.0171844461241762	0.0040189474297221		Megaderma bat coronavirus	MZ293750	past	0.0	0.0
